campaign_id,customer_id,response,promotion_type,campaign_date
9578,3806,No,Discount,2021-08-23
9579,3806,No,Free Shipping,2021-08-12
9580,3807,Yes,Buy One Get One,2021-09-15
9581,3807,Yes,Buy One Get One,2022-03-24
9582,3807,No,Discount,2023-12-03
9583,3807,Yes,Buy One Get One,2023-06-24
9584,3808,Yes,Discount,2022-06-04
9585,3809,Yes,Free Shipping,2021-03-04
9586,3810,Yes,Discount,2024-04-08
9587,3810,Yes,Buy One Get One,2024-01-16
9588,3810,Yes,Buy One Get One,2024-02-10
9589,3811,No,Buy One Get One,2022-02-16
9590,3811,Yes,Discount,2024-01-01
9591,3812,Yes,Discount,2022-09-13
9592,3813,No,Buy One Get One,2021-04-15
9593,3813,Yes,Free Shipping,2021-01-28
9594,3813,Yes,Buy One Get One,2021-02-12
9595,3813,Yes,Free Shipping,2021-03-13
9596,3814,Yes,Free Shipping,2023-06-02
9597,3814,No,Free Shipping,2023-03-27
9598,3814,Yes,Buy One Get One,2023-04-29
9599,3815,Yes,Free Shipping,2024-01-26
9600,3815,No,Discount,2023-11-27
9601,3816,No,Free Shipping,2021-10-16
9602,3816,No,Free Shipping,2021-01-04
9603,3816,No,Discount,2021-09-13
9604,3817,Yes,Buy One Get One,2023-10-09
9605,3817,No,Discount,2023-08-12
9606,3818,No,Free Shipping,2023-06-19
9607,3818,No,Discount,2023-07-21
9608,3819,No,Buy One Get One,2021-08-15
9609,3819,Yes,Discount,2021-08-06
9610,3819,Yes,Discount,2021-02-22
9611,3820,No,Free Shipping,2022-07-22
9612,3820,Yes,Free Shipping,2022-09-01
9613,3820,Yes,Free Shipping,2022-09-09
9614,3821,No,Discount,2022-10-16
9615,3821,Yes,Free Shipping,2022-10-12
9616,3821,Yes,Discount,2023-11-20
9617,3821,Yes,Buy One Get One,2022-06-18
9618,3822,No,Free Shipping,2022-11-13
9619,3822,Yes,Free Shipping,2022-03-29
9620,3822,Yes,Free Shipping,2022-07-26
9621,3822,No,Discount,2022-05-18
9622,3823,Yes,Free Shipping,2022-12-13
9623,3823,Yes,Buy One Get One,2022-12-24
9624,3823,Yes,Discount,2022-12-11
9625,3823,No,Free Shipping,2022-12-09
9626,3824,No,Discount,2023-12-30
9627,3825,Yes,Buy One Get One,2023-12-05
9628,3825,No,Buy One Get One,2023-11-30
9629,3826,No,Discount,2023-09-09
9630,3826,No,Buy One Get One,2023-09-06
9631,3826,Yes,Discount,2023-10-26
9632,3826,No,Buy One Get One,2023-10-12
9633,3827,No,Free Shipping,2022-03-16
9634,3827,No,Discount,2022-05-16
9635,3827,Yes,Discount,2022-11-21
9636,3827,Yes,Discount,2022-07-09
9637,3828,No,Discount,2022-01-11
9638,3829,Yes,Discount,2023-03-29
9639,3829,No,Free Shipping,2023-04-01
9640,3829,Yes,Free Shipping,2023-04-04
9641,3830,Yes,Buy One Get One,2021-09-19
9642,3830,No,Free Shipping,2021-08-02
9643,3830,Yes,Free Shipping,2022-02-08
9644,3831,Yes,Discount,2023-01-10
9645,3831,No,Discount,2023-01-19
9646,3831,Yes,Buy One Get One,2023-01-13
9647,3831,Yes,Free Shipping,2022-11-27
9648,3832,Yes,Free Shipping,2020-09-25
9649,3832,No,Discount,2022-03-25
9650,3833,No,Free Shipping,2021-05-27
9651,3834,Yes,Buy One Get One,2021-02-24
9652,3834,No,Free Shipping,2021-08-10
9653,3834,Yes,Free Shipping,2022-01-04
9654,3835,Yes,Buy One Get One,2024-03-05
9655,3835,No,Buy One Get One,2024-03-22
9656,3836,Yes,Buy One Get One,2022-12-27
9657,3836,No,Discount,2023-02-20
9658,3837,Yes,Discount,2023-03-23
9659,3837,No,Discount,2023-09-06
9660,3837,Yes,Discount,2023-01-15
9661,3838,No,Free Shipping,2022-12-28
9662,3838,Yes,Free Shipping,2023-05-28
9663,3839,Yes,Buy One Get One,2024-03-11
9664,3839,Yes,Buy One Get One,2024-02-28
9665,3839,No,Free Shipping,2024-03-13
9666,3840,No,Discount,2022-11-30
9667,3840,Yes,Buy One Get One,2024-01-07
9668,3840,No,Discount,2023-12-04
9669,3841,No,Discount,2021-05-30
9670,3841,Yes,Buy One Get One,2021-04-04
9671,3841,No,Discount,2021-04-03
9672,3841,Yes,Buy One Get One,2021-09-14
9673,3842,Yes,Buy One Get One,2021-01-14
9674,3842,Yes,Discount,2021-02-08
9675,3843,Yes,Buy One Get One,2022-04-16
9676,3843,Yes,Buy One Get One,2022-03-15
9677,3843,Yes,Buy One Get One,2022-04-15
9678,3844,No,Free Shipping,2024-03-30
9679,3845,No,Free Shipping,2024-02-08
9680,3845,No,Discount,2023-06-10
9681,3845,No,Free Shipping,2024-01-14
9682,3846,Yes,Discount,2021-02-04
9683,3847,Yes,Buy One Get One,2023-09-27
9684,3848,No,Free Shipping,2022-07-06
9685,3849,Yes,Discount,2022-08-23
9686,3849,Yes,Discount,2023-02-27
9687,3850,Yes,Buy One Get One,2021-12-03
9688,3850,No,Buy One Get One,2022-04-19
9689,3850,Yes,Buy One Get One,2022-07-22
9690,3851,Yes,Free Shipping,2022-05-29
9691,3851,Yes,Discount,2022-10-08
9692,3852,No,Discount,2022-06-12
9693,3852,No,Discount,2022-08-03
9694,3852,No,Buy One Get One,2022-05-12
9695,3852,No,Free Shipping,2022-02-11
9696,3853,No,Free Shipping,2020-12-26
9697,3853,Yes,Buy One Get One,2021-05-27
9698,3854,No,Discount,2021-10-11
9699,3854,No,Discount,2022-03-03
9700,3854,No,Buy One Get One,2023-03-15
9701,3854,Yes,Discount,2022-06-09
9702,3855,No,Free Shipping,2023-10-06
9703,3856,No,Discount,2024-05-20
9704,3857,Yes,Free Shipping,2022-03-31
9705,3857,No,Discount,2022-02-12
9706,3857,No,Free Shipping,2021-07-11
9707,3858,Yes,Discount,2022-10-10
9708,3858,No,Discount,2022-12-20
9709,3858,Yes,Discount,2022-11-02
9710,3859,Yes,Free Shipping,2023-11-19
9711,3859,Yes,Buy One Get One,2023-04-21
9712,3860,Yes,Discount,2021-04-30
9713,3860,Yes,Discount,2023-05-02
9714,3861,No,Buy One Get One,2022-07-08
9715,3861,Yes,Discount,2022-07-28
9716,3861,Yes,Free Shipping,2022-08-01
9717,3861,Yes,Free Shipping,2023-03-08
9718,3862,No,Discount,2024-03-18
9719,3862,Yes,Buy One Get One,2024-03-24
9720,3862,Yes,Free Shipping,2024-03-15
9721,3862,Yes,Discount,2024-02-20
9722,3863,Yes,Discount,2021-09-09
9723,3863,No,Free Shipping,2022-05-18
9724,3863,Yes,Buy One Get One,2022-07-19
9725,3864,Yes,Buy One Get One,2023-12-01
9726,3864,No,Free Shipping,2023-12-05
9727,3864,Yes,Free Shipping,2024-01-26
9728,3865,No,Free Shipping,2023-04-23
9729,3865,No,Free Shipping,2023-05-13
9730,3866,No,Discount,2023-02-13
9731,3867,Yes,Buy One Get One,2021-06-10
9732,3867,No,Free Shipping,2021-05-16
9733,3867,No,Discount,2021-07-04
9734,3867,No,Free Shipping,2021-06-12
9735,3868,Yes,Free Shipping,2022-02-03
9736,3868,Yes,Discount,2022-01-28
9737,3868,Yes,Discount,2021-12-15
9738,3869,No,Buy One Get One,2023-11-06
9739,3869,Yes,Buy One Get One,2022-09-07
9740,3869,Yes,Discount,2023-03-22
9741,3869,Yes,Buy One Get One,2023-05-31
9742,3870,No,Discount,2023-03-09
9743,3870,No,Discount,2023-04-05
9744,3870,No,Free Shipping,2022-09-29
9745,3871,Yes,Free Shipping,2023-04-22
9746,3871,No,Free Shipping,2023-05-12
9747,3872,No,Discount,2022-11-17
9748,3872,No,Buy One Get One,2022-12-01
9749,3873,No,Free Shipping,2023-05-23
9750,3873,No,Free Shipping,2023-09-05
9751,3873,Yes,Buy One Get One,2023-09-06
9752,3873,Yes,Free Shipping,2023-10-25
9753,3874,Yes,Free Shipping,2022-09-02
9754,3874,Yes,Free Shipping,2020-12-19
9755,3874,No,Buy One Get One,2021-07-03
9756,3875,Yes,Free Shipping,2023-04-14
9757,3875,Yes,Free Shipping,2022-01-02
9758,3875,Yes,Free Shipping,2021-08-19
9759,3876,Yes,Discount,2022-04-08
9760,3876,No,Discount,2021-09-18
9761,3877,Yes,Discount,2020-12-25
9762,3877,Yes,Buy One Get One,2021-10-03
9763,3878,Yes,Buy One Get One,2022-06-05
9764,3878,No,Discount,2022-06-07
9765,3878,Yes,Discount,2022-05-24
9766,3879,Yes,Discount,2022-07-25
9767,3879,No,Free Shipping,2022-06-02
9768,3880,No,Free Shipping,2020-10-09
9769,3880,No,Discount,2021-11-06
9770,3880,Yes,Buy One Get One,2021-12-28
9771,3880,Yes,Discount,2020-10-27
9772,3881,No,Discount,2021-09-18
9773,3882,Yes,Discount,2024-02-26
9774,3882,No,Discount,2023-10-03
9775,3882,No,Free Shipping,2021-06-18
9776,3883,No,Free Shipping,2023-10-10
9777,3884,No,Buy One Get One,2021-03-10
9778,3884,Yes,Discount,2021-02-06
9779,3885,No,Discount,2024-05-29
9780,3886,Yes,Free Shipping,2022-10-10
9781,3886,Yes,Discount,2022-10-05
9782,3887,Yes,Free Shipping,2023-10-16
9783,3888,Yes,Buy One Get One,2022-12-20
9784,3889,No,Buy One Get One,2024-02-06
9785,3889,Yes,Buy One Get One,2024-02-25
9786,3890,No,Free Shipping,2023-02-20
9787,3891,Yes,Discount,2022-05-06
9788,3891,Yes,Free Shipping,2022-05-12
9789,3891,No,Discount,2021-12-08
9790,3892,Yes,Buy One Get One,2022-10-01
9791,3892,No,Buy One Get One,2022-12-03
9792,3892,No,Free Shipping,2022-12-02
9793,3893,Yes,Discount,2024-05-05
9794,3893,No,Discount,2024-05-07
9795,3894,Yes,Buy One Get One,2024-02-11
9796,3894,Yes,Free Shipping,2023-10-31
9797,3894,Yes,Discount,2024-02-03
9798,3894,Yes,Buy One Get One,2023-11-09
9799,3895,No,Buy One Get One,2021-03-04
9800,3895,No,Free Shipping,2021-07-20
9801,3895,Yes,Free Shipping,2021-08-18
9802,3896,Yes,Buy One Get One,2021-09-06
9803,3896,Yes,Buy One Get One,2022-01-18
9804,3897,Yes,Discount,2022-03-13
9805,3897,No,Free Shipping,2022-03-11
9806,3897,Yes,Discount,2022-03-13
9807,3897,No,Free Shipping,2022-03-11
9808,3898,No,Free Shipping,2021-11-30
9809,3898,Yes,Free Shipping,2020-06-07
9810,3898,No,Discount,2020-06-06
9811,3899,No,Discount,2023-07-26
9812,3899,Yes,Buy One Get One,2023-01-05
9813,3900,No,Free Shipping,2023-12-03
9814,3900,Yes,Free Shipping,2024-03-25
9815,3900,No,Discount,2023-12-27
9816,3900,Yes,Discount,2023-11-24
9817,3901,Yes,Discount,2022-09-28
9818,3901,No,Buy One Get One,2022-03-17
9819,3902,No,Free Shipping,2022-12-18
9820,3902,Yes,Free Shipping,2022-12-19
9821,3903,No,Buy One Get One,2024-02-23
9822,3904,No,Discount,2024-01-10
9823,3904,Yes,Free Shipping,2024-02-08
9824,3904,Yes,Buy One Get One,2024-03-01
9825,3905,Yes,Discount,2022-10-04
9826,3905,Yes,Buy One Get One,2022-12-22
9827,3905,Yes,Free Shipping,2022-10-10
9828,3906,No,Buy One Get One,2023-09-21
9829,3906,Yes,Free Shipping,2022-07-26
9830,3906,No,Discount,2023-06-04
9831,3906,No,Discount,2023-05-23
9832,3907,Yes,Discount,2023-03-12
9833,3907,Yes,Discount,2023-05-13
9834,3908,No,Buy One Get One,2023-10-18
9835,3908,Yes,Buy One Get One,2023-12-31
9836,3909,Yes,Discount,2021-01-14
9837,3909,Yes,Buy One Get One,2021-01-09
9838,3910,Yes,Discount,2024-04-11
9839,3910,Yes,Free Shipping,2024-05-06
9840,3910,Yes,Buy One Get One,2024-05-18
9841,3910,Yes,Free Shipping,2024-05-04
9842,3911,No,Free Shipping,2023-05-09
9843,3911,No,Discount,2023-06-06
9844,3912,No,Buy One Get One,2023-06-14
9845,3912,Yes,Discount,2023-06-02
9846,3912,Yes,Discount,2023-05-21
9847,3912,No,Free Shipping,2023-05-27
9848,3913,Yes,Buy One Get One,2023-10-26
9849,3913,No,Discount,2022-08-24
9850,3913,Yes,Discount,2022-06-25
9851,3913,No,Buy One Get One,2022-02-28
9852,3914,No,Discount,2023-03-18
9853,3914,No,Buy One Get One,2023-03-13
9854,3914,Yes,Discount,2023-03-15
9855,3915,Yes,Buy One Get One,2020-07-31
9856,3915,Yes,Free Shipping,2020-09-13
9857,3916,Yes,Discount,2023-10-08
9858,3916,No,Free Shipping,2023-10-08
9859,3916,Yes,Buy One Get One,2023-10-09
9860,3917,No,Discount,2023-03-17
9861,3917,Yes,Discount,2023-04-20
9862,3917,No,Discount,2023-06-21
9863,3918,Yes,Discount,2021-01-14
9864,3919,Yes,Discount,2021-03-30
9865,3919,No,Free Shipping,2022-09-07
9866,3919,No,Discount,2022-09-14
9867,3919,Yes,Buy One Get One,2022-03-15
9868,3920,No,Discount,2024-02-02
9869,3920,Yes,Free Shipping,2024-01-31
9870,3921,No,Free Shipping,2021-08-15
9871,3921,Yes,Free Shipping,2022-04-15
9872,3922,Yes,Discount,2023-07-11
9873,3922,No,Free Shipping,2023-09-30
9874,3923,Yes,Buy One Get One,2022-09-04
9875,3923,No,Free Shipping,2022-06-24
9876,3923,No,Free Shipping,2022-02-01
9877,3924,Yes,Free Shipping,2024-05-10
9878,3924,No,Free Shipping,2024-02-01
9879,3924,No,Free Shipping,2024-01-27
9880,3924,Yes,Buy One Get One,2024-03-10
9881,3925,No,Discount,2021-11-02
9882,3926,No,Buy One Get One,2023-10-22
9883,3927,Yes,Discount,2023-01-12
9884,3927,No,Buy One Get One,2023-06-06
9885,3927,No,Discount,2023-03-07
9886,3927,Yes,Discount,2023-05-21
9887,3928,No,Buy One Get One,2023-07-05
9888,3928,Yes,Buy One Get One,2021-12-16
9889,3928,Yes,Buy One Get One,2022-07-26
9890,3929,Yes,Discount,2024-05-05
9891,3929,Yes,Free Shipping,2024-04-22
9892,3929,Yes,Buy One Get One,2024-05-02
9893,3930,No,Free Shipping,2023-08-16
9894,3930,No,Buy One Get One,2023-07-21
9895,3930,Yes,Discount,2023-07-14
9896,3930,No,Discount,2023-07-28
9897,3931,No,Discount,2020-05-08
9898,3931,Yes,Free Shipping,2020-06-03
9899,3931,Yes,Free Shipping,2020-04-04
9900,3932,Yes,Buy One Get One,2023-04-05
9901,3932,No,Free Shipping,2022-12-19
9902,3932,Yes,Free Shipping,2022-08-21
9903,3933,No,Buy One Get One,2023-12-15
9904,3933,No,Discount,2023-12-23
9905,3933,Yes,Buy One Get One,2024-05-16
9906,3934,No,Free Shipping,2022-01-31
9907,3934,No,Discount,2021-06-26
9908,3934,No,Discount,2021-04-16
9909,3934,Yes,Buy One Get One,2022-05-20
9910,3935,Yes,Discount,2024-04-18
9911,3936,Yes,Free Shipping,2020-11-29
9912,3937,Yes,Discount,2021-01-27
9913,3937,Yes,Buy One Get One,2020-11-15
9914,3937,No,Free Shipping,2021-04-20
9915,3938,Yes,Buy One Get One,2024-02-14
9916,3939,Yes,Free Shipping,2023-10-29
9917,3940,No,Discount,2021-08-13
9918,3940,No,Discount,2021-09-09
9919,3940,Yes,Buy One Get One,2021-08-10
9920,3941,No,Discount,2022-01-28
9921,3941,No,Discount,2022-05-14
9922,3942,No,Discount,2023-09-01
9923,3942,No,Buy One Get One,2023-08-31
9924,3942,No,Discount,2023-08-11
9925,3942,Yes,Buy One Get One,2023-08-22
9926,3943,Yes,Discount,2022-12-22
9927,3943,No,Discount,2022-12-01
9928,3943,No,Free Shipping,2022-11-28
9929,3943,Yes,Buy One Get One,2022-10-15
9930,3944,Yes,Buy One Get One,2023-10-21
9931,3944,No,Discount,2023-08-31
9932,3944,No,Free Shipping,2023-08-13
9933,3944,No,Discount,2023-11-19
9934,3945,No,Free Shipping,2022-02-01
9935,3946,No,Discount,2021-11-27
9936,3946,Yes,Buy One Get One,2022-08-23
9937,3946,Yes,Free Shipping,2022-05-14
9938,3947,No,Free Shipping,2023-01-10
9939,3947,Yes,Buy One Get One,2023-02-23
9940,3947,Yes,Free Shipping,2023-03-04
9941,3948,No,Discount,2022-12-18
9942,3949,Yes,Discount,2023-07-02
9943,3950,Yes,Free Shipping,2021-09-20
9944,3951,Yes,Free Shipping,2022-10-27
9945,3951,Yes,Discount,2023-09-24
9946,3951,No,Buy One Get One,2023-01-29
9947,3952,Yes,Discount,2022-12-05
9948,3952,Yes,Discount,2022-08-26
9949,3953,Yes,Free Shipping,2023-09-13
9950,3953,Yes,Buy One Get One,2023-09-08
9951,3953,Yes,Buy One Get One,2023-08-21
9952,3954,Yes,Discount,2021-03-14
9953,3954,No,Discount,2021-01-16
9954,3954,Yes,Discount,2021-02-08
9955,3954,Yes,Buy One Get One,2020-03-16
9956,3955,No,Discount,2023-04-02
9957,3955,Yes,Free Shipping,2022-12-02
9958,3956,Yes,Free Shipping,2022-02-05
9959,3956,No,Free Shipping,2022-01-04
9960,3957,Yes,Buy One Get One,2024-03-03
9961,3957,Yes,Discount,2024-03-11
9962,3958,Yes,Discount,2024-01-22
9963,3958,No,Free Shipping,2023-09-15
9964,3959,No,Discount,2022-06-24
9965,3959,Yes,Discount,2022-03-04
9966,3959,No,Discount,2022-09-08
9967,3960,Yes,Buy One Get One,2021-04-19
9968,3961,No,Free Shipping,2023-11-07
9969,3962,Yes,Discount,2022-08-07
9970,3962,Yes,Free Shipping,2021-09-28
9971,3963,Yes,Buy One Get One,2021-09-27
9972,3964,Yes,Buy One Get One,2023-10-18
9973,3964,Yes,Free Shipping,2023-08-29
9974,3964,Yes,Free Shipping,2023-07-10
9975,3964,Yes,Discount,2023-09-20
9976,3965,No,Discount,2022-06-25
9977,3966,No,Free Shipping,2020-11-26
9978,3966,No,Buy One Get One,2022-08-11
9979,3966,Yes,Free Shipping,2023-08-16
9980,3967,No,Free Shipping,2023-01-24
9981,3967,No,Buy One Get One,2023-01-29
9982,3968,No,Free Shipping,2022-05-30
9983,3969,Yes,Discount,2021-09-28
9984,3969,No,Discount,2021-09-29
9985,3970,Yes,Buy One Get One,2022-11-15
9986,3971,No,Free Shipping,2024-04-17
9987,3971,Yes,Discount,2024-04-14
9988,3972,Yes,Discount,2022-09-16
9989,3973,No,Discount,2022-09-25
9990,3973,No,Free Shipping,2022-08-23
9991,3974,Yes,Buy One Get One,2022-12-25
9992,3974,No,Discount,2022-07-03
9993,3974,Yes,Buy One Get One,2022-10-22
9994,3975,No,Free Shipping,2022-09-13
9995,3975,Yes,Buy One Get One,2022-09-08
9996,3975,No,Buy One Get One,2022-09-08
9997,3976,No,Free Shipping,2022-11-19
9998,3976,Yes,Buy One Get One,2022-09-18
9999,3977,Yes,Buy One Get One,2024-04-17
10000,3978,No,Discount,2024-03-08
10001,3978,Yes,Discount,2024-03-13
10002,3978,Yes,Discount,2024-03-14
10003,3979,Yes,Free Shipping,2024-04-02
10004,3979,Yes,Discount,2024-04-13
10005,3979,Yes,Free Shipping,2024-03-13
10006,3979,Yes,Free Shipping,2024-03-13
10007,3980,Yes,Discount,2020-12-24
10008,3981,No,Free Shipping,2021-10-10
10009,3982,No,Buy One Get One,2022-07-21
10010,3982,Yes,Buy One Get One,2022-12-01
10011,3982,Yes,Discount,2022-08-07
10012,3982,Yes,Buy One Get One,2022-11-30
10013,3983,No,Discount,2022-08-20
10014,3984,Yes,Buy One Get One,2024-02-07
10015,3985,Yes,Discount,2021-09-24
10016,3985,No,Buy One Get One,2021-03-29
10017,3985,Yes,Buy One Get One,2021-01-22
10018,3986,Yes,Free Shipping,2023-12-16
10019,3986,Yes,Buy One Get One,2023-11-17
10020,3987,Yes,Discount,2021-10-16
10021,3987,Yes,Discount,2022-01-02
10022,3987,No,Discount,2021-11-13
10023,3987,Yes,Discount,2021-12-21
10024,3988,Yes,Discount,2021-08-06
10025,3988,No,Buy One Get One,2021-08-04
10026,3989,No,Discount,2023-11-04
10027,3989,No,Free Shipping,2023-10-11
10028,3990,No,Discount,2024-04-22
10029,3990,Yes,Discount,2023-11-09
10030,3991,Yes,Buy One Get One,2020-09-18
10031,3992,No,Buy One Get One,2023-01-08
10032,3992,No,Discount,2022-09-22
10033,3993,No,Free Shipping,2022-05-06
10034,3994,No,Free Shipping,2023-06-02
10035,3994,No,Free Shipping,2023-11-21
10036,3994,Yes,Buy One Get One,2023-07-21
10037,3994,No,Buy One Get One,2023-02-19
10038,3995,No,Buy One Get One,2021-12-18
10039,3995,Yes,Buy One Get One,2023-09-16
10040,3995,Yes,Discount,2023-06-04
10041,3995,No,Buy One Get One,2023-05-14
10042,3996,Yes,Discount,2020-06-01
10043,3996,No,Free Shipping,2021-02-17
10044,3996,Yes,Free Shipping,2021-04-25
10045,3997,Yes,Buy One Get One,2022-12-22
10046,3997,No,Buy One Get One,2023-07-02
10047,3998,Yes,Free Shipping,2020-07-28
10048,3998,Yes,Free Shipping,2021-06-16
10049,3998,No,Discount,2021-05-28
10050,3999,No,Buy One Get One,2022-09-07
10051,3999,No,Free Shipping,2023-01-13
10052,4000,Yes,Buy One Get One,2022-03-17
10053,4001,No,Discount,2024-01-04
10054,4002,Yes,Free Shipping,2023-03-24
10055,4002,No,Buy One Get One,2021-05-21
10056,4002,Yes,Buy One Get One,2022-04-11
10057,4002,Yes,Free Shipping,2022-02-19
10058,4003,Yes,Free Shipping,2023-12-22
10059,4003,No,Discount,2024-01-08
10060,4004,Yes,Buy One Get One,2024-04-28
10061,4004,No,Buy One Get One,2024-03-25
10062,4004,No,Buy One Get One,2024-03-13
10063,4004,No,Discount,2024-04-28
10064,4005,No,Discount,2021-10-25
10065,4005,No,Buy One Get One,2021-11-29
10066,4006,Yes,Free Shipping,2020-06-21
10067,4007,No,Free Shipping,2021-06-22
10068,4007,Yes,Discount,2021-11-15
10069,4007,No,Discount,2022-05-30
10070,4008,Yes,Free Shipping,2023-08-28
10071,4009,No,Discount,2023-11-07
10072,4009,Yes,Discount,2023-10-23
10073,4009,No,Buy One Get One,2023-11-02
10074,4010,Yes,Discount,2020-05-27
10075,4011,No,Discount,2022-05-04
10076,4011,Yes,Free Shipping,2022-03-25
10077,4012,No,Free Shipping,2022-01-22
10078,4012,No,Buy One Get One,2022-07-18
10079,4013,No,Discount,2021-07-26
10080,4013,Yes,Discount,2021-06-06
10081,4013,No,Free Shipping,2023-01-29
10082,4013,No,Free Shipping,2021-05-09
10083,4014,No,Buy One Get One,2024-03-21
10084,4014,Yes,Buy One Get One,2023-08-24
10085,4015,No,Discount,2020-11-17
10086,4016,Yes,Discount,2022-10-30
10087,4016,No,Free Shipping,2021-09-05
10088,4017,No,Buy One Get One,2020-12-25
10089,4017,No,Buy One Get One,2020-06-21
10090,4018,Yes,Discount,2022-06-04
10091,4018,No,Buy One Get One,2023-03-04
10092,4018,No,Discount,2022-06-14
10093,4018,No,Discount,2022-07-20
10094,4019,No,Free Shipping,2023-09-08
10095,4019,No,Buy One Get One,2023-12-01
10096,4019,Yes,Buy One Get One,2024-02-28
10097,4020,Yes,Free Shipping,2021-06-09
10098,4020,No,Free Shipping,2021-06-14
10099,4020,Yes,Discount,2021-06-07
10100,4021,No,Discount,2023-08-08
10101,4021,No,Discount,2023-07-07
10102,4021,No,Buy One Get One,2023-08-21
10103,4022,Yes,Discount,2021-12-12
10104,4022,Yes,Discount,2022-07-11
10105,4022,Yes,Buy One Get One,2022-04-10
10106,4022,Yes,Discount,2022-10-13
10107,4023,Yes,Buy One Get One,2022-01-10
10108,4024,Yes,Buy One Get One,2023-10-09
10109,4024,Yes,Discount,2023-10-25
10110,4025,No,Discount,2022-07-14
10111,4025,Yes,Free Shipping,2023-01-19
10112,4026,Yes,Discount,2021-09-01
10113,4026,Yes,Discount,2022-08-10
10114,4026,No,Buy One Get One,2022-07-07
10115,4027,No,Buy One Get One,2023-08-16
10116,4028,No,Free Shipping,2020-08-18
10117,4028,Yes,Discount,2020-08-16
10118,4028,Yes,Buy One Get One,2020-08-28
10119,4029,Yes,Buy One Get One,2021-09-21
10120,4030,Yes,Buy One Get One,2022-01-23
10121,4031,No,Buy One Get One,2022-07-27
10122,4032,Yes,Discount,2024-05-13
10123,4032,Yes,Buy One Get One,2024-05-13
10124,4033,Yes,Free Shipping,2021-08-24
10125,4033,Yes,Free Shipping,2021-08-24
10126,4033,No,Discount,2021-09-07
10127,4033,No,Free Shipping,2021-09-12
10128,4034,Yes,Buy One Get One,2023-01-14
10129,4034,Yes,Discount,2023-02-05
10130,4034,Yes,Discount,2023-01-05
10131,4035,No,Buy One Get One,2023-01-27
10132,4035,No,Free Shipping,2022-06-15
10133,4036,No,Free Shipping,2024-02-29
10134,4036,Yes,Discount,2023-07-28
10135,4036,No,Discount,2024-03-19
10136,4036,Yes,Buy One Get One,2024-04-04
10137,4037,Yes,Free Shipping,2021-11-06
10138,4038,No,Buy One Get One,2023-08-16
10139,4038,Yes,Free Shipping,2024-01-19
10140,4038,No,Free Shipping,2023-12-26
10141,4038,Yes,Free Shipping,2023-09-10
10142,4039,Yes,Free Shipping,2022-01-09
10143,4039,No,Buy One Get One,2022-10-26
10144,4040,No,Discount,2024-02-03
10145,4040,No,Discount,2022-09-17
10146,4040,No,Free Shipping,2024-04-30
10147,4040,Yes,Buy One Get One,2023-11-21
10148,4041,Yes,Buy One Get One,2024-01-06
10149,4041,Yes,Buy One Get One,2022-10-26
10150,4041,Yes,Discount,2023-08-11
10151,4041,No,Free Shipping,2024-05-06
10152,4042,No,Free Shipping,2021-07-28
10153,4042,No,Free Shipping,2022-05-05
10154,4042,Yes,Free Shipping,2021-08-27
10155,4042,No,Free Shipping,2021-09-14
10156,4043,Yes,Discount,2022-05-28
10157,4043,Yes,Discount,2022-05-28
10158,4043,Yes,Buy One Get One,2022-05-23
10159,4044,Yes,Discount,2023-03-14
10160,4044,No,Free Shipping,2022-11-16
10161,4044,Yes,Buy One Get One,2022-03-17
10162,4044,Yes,Buy One Get One,2022-04-17
10163,4045,No,Discount,2021-03-28
10164,4046,Yes,Discount,2024-02-27
10165,4047,No,Buy One Get One,2021-03-04
10166,4047,No,Buy One Get One,2021-12-02
10167,4048,Yes,Discount,2024-03-12
10168,4048,Yes,Discount,2024-03-27
10169,4048,Yes,Discount,2024-01-29
10170,4048,No,Free Shipping,2024-02-04
10171,4049,No,Free Shipping,2023-11-11
10172,4050,No,Buy One Get One,2024-03-13
10173,4050,No,Buy One Get One,2024-03-23
10174,4050,No,Free Shipping,2024-03-26
10175,4050,Yes,Buy One Get One,2024-03-13
10176,4051,No,Free Shipping,2021-11-12
10177,4052,No,Discount,2021-07-09
10178,4052,Yes,Discount,2021-08-16
10179,4052,No,Discount,2021-07-12
10180,4053,No,Discount,2022-11-04
10181,4053,No,Buy One Get One,2023-04-01
10182,4054,Yes,Discount,2022-02-16
10183,4054,Yes,Discount,2023-07-05
10184,4055,Yes,Buy One Get One,2024-02-08
10185,4055,Yes,Discount,2023-05-16
10186,4055,Yes,Discount,2022-12-05
10187,4055,Yes,Free Shipping,2023-12-24
10188,4056,No,Free Shipping,2021-04-10
10189,4057,No,Discount,2022-09-20
10190,4058,Yes,Free Shipping,2022-06-10
10191,4058,Yes,Discount,2022-09-20
10192,4058,No,Discount,2022-07-24
10193,4059,No,Discount,2022-05-05
10194,4059,No,Free Shipping,2022-04-01
10195,4059,No,Discount,2021-10-03
10196,4059,No,Discount,2023-02-26
10197,4060,Yes,Free Shipping,2023-03-15
10198,4060,No,Discount,2023-08-06
10199,4061,No,Buy One Get One,2022-11-15
10200,4061,No,Free Shipping,2022-09-29
10201,4061,No,Discount,2022-11-07
10202,4062,Yes,Free Shipping,2022-09-16
10203,4062,No,Free Shipping,2022-01-12
10204,4062,Yes,Free Shipping,2022-08-05
10205,4063,Yes,Discount,2021-06-10
10206,4063,No,Buy One Get One,2021-01-20
