Employee ID,Age,Gender,Job Role,Department,Monthly Income,Years at Company,Number of Promotions,Last Raise Percentage,Distance from Office,Job Satisfaction,Performance Rating,Attrition
5994,53,Female,Engineer,Sales,7585,2,2,15.77205950782995,10.996120487679331,4,1,No
5995,33,Female,Manager,Engineering,5722,25,2,18.71543792403397,44.531285510548756,4,2,Yes
5996,48,Female,Engineer,Engineering,7676,18,1,13.979947624705044,41.49106307311203,1,2,No
5997,31,Male,Technician,Engineering,5894,9,2,11.55743525348473,10.143410654403215,10,4,No
5998,53,Female,Sales,Engineering,14555,25,2,5.185125732251108,47.93163282456102,8,1,Yes
5999,47,Female,Engineer,IT,13032,4,4,11.863677502740426,1.3275448644383334,2,3,Yes
6000,46,Female,Sales,Engineering,10648,26,4,18.123161767554038,18.237740151652925,8,4,No
6001,32,Male,Sales,IT,4961,29,1,1.383311951288675,5.103928578093177,5,4,No
6002,44,Male,HR,Engineering,9568,8,0,9.297198410956264,31.793556314285404,1,1,No
6003,55,Female,Manager,Engineering,7862,7,1,2.9872142591120543,16.472526125174824,6,4,No
6004,44,Female,Engineer,Support,5675,28,4,16.212329620006116,16.682493206116,1,1,No
6005,50,Male,Technician,Engineering,4939,4,3,12.281964853305888,10.56346369500157,1,2,No
6006,52,Female,HR,Sales,3013,23,3,17.592986340380385,13.30040353008266,8,5,No
6007,28,Male,Manager,Engineering,14250,12,1,1.2620024503331528,9.937156810242856,6,3,No
6008,54,Female,Technician,HR,3745,8,2,18.11461358228198,35.83157034221681,10,5,No
6009,42,Female,Technician,Support,11162,5,0,0.0,44.193439814639206,10,2,No
6010,23,Male,Sales,Support,13202,1,0,5.752116016889113,27.590650813388855,4,3,No
6011,39,Female,Manager,Engineering,13805,4,1,3.123314942600075,35.36842465246127,8,4,No
6012,54,Female,HR,HR,7570,1,1,2.9077132817526374,36.606874891178144,2,4,No
6013,58,Male,Engineer,Engineering,10709,25,3,3.4333979595800934,27.254463928923123,3,3,No
6014,55,Female,Engineer,Sales,5946,17,3,9.60435743541088,19.196731264193552,10,4,No
6015,41,Male,HR,Support,6182,5,2,15.687245755969174,42.93622317874371,8,4,No
6016,56,Female,Sales,Support,6486,25,3,17.965545500943925,46.24953189619542,3,1,No
6017,39,Male,Sales,HR,9564,11,0,14.168309057114142,15.725090366851207,9,2,Yes
6018,45,Male,Technician,IT,7506,9,0,3.1550311454824365,36.12834577437407,3,4,No
6019,29,Male,Manager,HR,7078,0,3,1.583813450683702,33.591736933566786,4,5,No
6020,51,Male,Technician,Sales,4907,0,0,9.88259239156532,45.37825603377355,1,2,Yes
6021,31,Female,Engineer,HR,6991,20,0,15.307604696340292,45.67889293214249,3,5,No
6022,44,Male,HR,IT,4647,9,0,12.403221047079127,35.37768071601976,10,5,No
6023,32,Male,Manager,Sales,7776,4,0,11.65563167436003,26.524633451389914,8,3,No
6024,23,Female,HR,Sales,5663,25,4,0.9631042850067195,39.376466532979094,10,1,No
6025,47,Male,Manager,IT,11127,11,1,8.23090776861642,17.418302591056914,4,5,No
6026,57,Female,Engineer,Engineering,4882,18,2,11.007677382747854,32.13880949170737,3,3,No
6027,54,Female,Engineer,HR,3328,20,4,11.965831173642323,30.4401380078126,4,1,No
6028,34,Female,Manager,Sales,7367,24,2,0.09616124374121737,39.20545648918032,7,5,No
6029,46,Male,Sales,HR,13397,1,4,3.9910995294132423,46.88393682069947,4,4,No
6030,25,Male,Manager,IT,7717,28,4,18.995720218775215,31.455201835680917,7,2,No
6031,40,Female,Engineer,Support,12879,5,2,10.172876765576135,29.481627719862836,9,1,No
6032,39,Male,HR,IT,8600,13,1,16.886047460527454,32.60024227673999,4,3,No
6033,58,Male,Technician,HR,5166,7,3,6.163734643926948,29.93764535853976,6,3,No
6034,51,Male,HR,Sales,3381,15,4,11.70743986037062,39.58655603626984,1,5,No
6035,40,Male,Engineer,HR,14784,18,1,7.129345531777005,17.880142646832816,2,2,No
6036,44,Female,HR,Support,12625,29,3,5.939177575739172,28.353565949982013,1,3,Yes
6037,37,Female,Sales,Sales,7144,17,2,8.227959611474693,15.986811929947699,4,4,No
6038,22,Female,Sales,Support,6881,26,4,9.196558583193447,3.0628427621460963,1,5,No
6039,33,Female,Manager,Engineering,11108,13,3,6.622957743449936,42.79240389272644,3,4,Yes
6040,45,Male,HR,IT,14633,28,1,5.159792209388163,45.64336720015532,5,1,No
6041,55,Male,HR,Engineering,14596,0,3,12.476407535702316,48.001609368683425,2,3,No
6042,29,Female,Engineer,HR,13396,7,1,11.935327537263834,21.48724425633966,7,1,No
6043,39,Male,Manager,Engineering,9747,3,3,4.036520611609817,43.125839671237955,5,1,No
6044,26,Male,Manager,IT,5199,27,0,15.167354161170692,36.700960675061836,8,2,No
6045,47,Female,HR,Sales,6532,5,4,14.474831619913733,9.15772601080838,2,2,No
6046,51,Female,Technician,Support,5729,6,1,17.73631656370584,6.744824387749683,1,3,No
6047,34,Male,HR,Sales,11787,28,1,11.10038038237908,33.1854230460184,4,1,No
6048,40,Female,HR,Engineering,11038,7,4,5.588740148235205,11.504588743698386,3,5,No
6049,50,Female,HR,HR,6910,23,4,17.27415358106561,26.886363870607035,2,3,No
6050,24,Male,Sales,Engineering,6496,9,0,5.606022411653983,27.310868022503485,2,2,No
6051,47,Female,Manager,IT,14311,29,0,13.112012064305116,40.25251270412508,5,5,No
6052,33,Male,Sales,IT,10502,16,2,3.501531363075292,30.624412767995867,8,3,Yes
6053,23,Female,Technician,HR,6800,11,3,12.583494305704248,44.879891863092425,2,1,No
6054,32,Female,Engineer,Sales,11162,7,4,16.817143787147103,32.92682989221778,3,5,No
6055,49,Female,Technician,IT,5636,9,1,6.1097339119450105,50.0,1,3,No
6056,39,Male,Manager,IT,14262,25,0,9.41775022623628,47.82848135430929,3,2,No
6057,34,Male,Engineer,HR,5823,16,0,19.869458489097504,7.84768043407809,1,4,No
6058,58,Male,Technician,Sales,4492,2,2,3.466166590953864,50.0,9,5,No
6059,43,Female,Manager,Engineering,6316,10,1,6.634631612494486,31.703124023293714,9,3,Yes
6060,33,Male,Technician,Support,9775,11,1,18.371967155910156,29.992698584630322,9,4,No
6061,23,Male,Engineer,HR,6902,4,0,12.852853703722658,50.0,10,4,No
6062,58,Male,Engineer,Sales,13501,13,4,14.627397988992765,14.361357173853186,6,2,No
6063,28,Male,Technician,Support,7937,10,3,12.753834173027709,41.601656346549426,6,4,No
6064,47,Male,Sales,HR,10417,15,1,6.438823005334211,46.197138410333935,4,2,No
6065,47,Female,Technician,Engineering,7584,25,4,1.4233627584803243,41.05423986421711,5,4,No
6066,45,Male,Technician,Engineering,14405,6,0,5.502956703366257,48.6250864449309,2,2,Yes
6067,33,Male,Technician,Sales,9394,29,3,6.729921993056935,18.724889415429004,10,1,No
6068,37,Female,Sales,Sales,11172,26,3,9.597302603229096,33.24387658600704,8,4,Yes
6069,44,Female,HR,Engineering,9457,23,2,7.8779302862093274,37.70743983422271,2,3,No
6070,30,Male,Engineer,Engineering,6296,7,0,10.42004447805834,3.911518052944026,4,5,No
6071,53,Male,Manager,HR,8784,8,1,8.794810829421138,45.917665583099236,10,2,No
6072,36,Female,Engineer,Sales,10223,20,1,6.476199377896913,14.629690177102082,8,2,No
6073,58,Male,Engineer,Support,14784,19,1,7.034249552877583,26.535310521464204,5,4,No
6074,34,Female,HR,Engineering,12715,23,1,5.0790763481199495,3.275447809558986,6,1,No
6075,26,Male,Engineer,Support,11164,23,4,11.118871992185689,9.5881161673643,8,2,No
6076,32,Male,Engineer,Sales,14747,1,2,15.73574427177051,31.537591746415366,5,1,No
6077,31,Male,Sales,Sales,8560,23,4,6.2001222717929005,31.16342066952007,2,1,No
6078,34,Female,Sales,IT,3974,21,3,1.5047543330695912,10.694910347875265,3,5,No
6079,36,Female,Sales,Engineering,9276,9,1,17.256562200170215,3.639315592869682,3,5,No
6080,28,Male,Sales,Sales,9224,24,1,4.012041971521272,25.80333961918064,7,3,No
6081,49,Female,Sales,Sales,9493,27,3,19.332827796171774,45.53672144043847,7,4,No
6082,53,Male,Manager,Engineering,4670,17,3,19.74808148502242,10.962425377576974,7,2,No
6083,56,Male,HR,IT,10118,9,3,13.936075910398227,35.765172115259,3,1,No
6084,36,Female,Technician,IT,11184,12,1,12.706966115214914,16.92050456739398,6,1,No
6085,57,Male,Sales,IT,8171,13,2,15.90837662541257,48.756222262874346,8,3,No
6086,42,Female,HR,IT,9637,0,2,17.22273964598645,8.434047474674328,7,4,No
6087,27,Female,Technician,HR,7805,21,1,11.997127391005746,1.0,8,5,No
6088,22,Female,Engineer,Engineering,9761,14,1,2.040895108733034,2.675505141897819,3,2,No
6089,25,Female,Engineer,Engineering,5803,20,4,0.059757388493508756,50.0,3,1,Yes
6090,32,Male,HR,Engineering,12723,11,4,3.8380264482110316,49.37445881807711,4,3,No
6091,47,Male,Manager,IT,6816,15,1,3.7706379121043154,43.14419655660224,10,1,No
6092,58,Male,Manager,IT,8133,6,4,3.6503499327990574,35.45811944609911,7,4,No
6093,44,Male,HR,Sales,13404,11,4,9.773984116736461,5.356804376668497,1,5,Yes
6094,50,Male,Manager,HR,7079,8,2,10.40168927291325,16.446101153915123,4,3,No
6095,42,Male,Manager,Engineering,11075,10,2,10.897817217382164,48.06955500566629,10,2,No
6096,48,Female,Engineer,HR,11773,9,4,4.02935625940422,31.798217870754097,3,5,No
6097,34,Male,Manager,Engineering,9262,5,4,4.9731274698102235,24.345489831877998,1,2,No
6098,44,Female,Manager,IT,10818,24,2,13.321826354181054,32.65361827886194,4,4,Yes
6099,37,Female,HR,IT,6557,29,3,9.67994045871793,11.629442536866499,1,5,No
6100,51,Female,Manager,Engineering,10350,15,2,13.326413000873407,48.19831035100282,4,1,No
6101,25,Male,Sales,Support,14721,22,4,7.614804894929659,35.3669421474849,3,3,No
6102,37,Male,Sales,IT,5382,9,2,18.205572569799212,21.344912068852818,9,1,No
6103,52,Male,HR,Sales,8681,25,1,15.87378373594738,22.07797952668763,1,5,No
6104,46,Male,Sales,IT,13876,1,4,11.174677764109886,42.205520695607326,6,4,No
6105,33,Male,Engineer,Sales,3230,24,2,0.55138566642569,21.0171146415568,8,2,No
6106,47,Female,HR,HR,9454,17,3,17.16248317409245,3.405372235127783,6,1,No
6107,58,Male,Manager,IT,4883,23,4,7.532140468974302,6.983649473805931,8,3,No
6108,54,Female,Sales,IT,13103,14,3,3.123638559082643,7.722828043391091,5,3,No
6109,49,Female,Engineer,HR,9031,29,2,17.974161328532055,22.808287741494162,7,1,No
6110,30,Male,HR,Sales,11876,11,3,9.729498429036402,35.911235852301964,8,4,No
6111,33,Male,HR,Support,7176,23,3,0.640107633744762,50.0,9,5,Yes
6112,26,Female,Manager,Sales,13147,0,2,13.805155876848625,45.05134201130616,9,1,Yes
6113,49,Male,Technician,Engineering,12490,1,0,8.70074926104298,29.363288559634725,7,4,No
6114,56,Female,Sales,Engineering,7483,4,3,15.098518724957264,50.0,6,2,Yes
6115,26,Male,Engineer,Engineering,7922,5,0,15.111820388456234,47.43622511941304,4,2,No
6116,55,Female,HR,HR,4368,16,2,1.9987242085953505,38.01550221602347,5,1,No
6117,55,Male,Sales,Sales,5266,15,4,12.26451646335607,1.0,1,3,No
6118,34,Male,Engineer,IT,3651,22,3,7.202741288640411,16.614022424503894,10,3,No
6119,35,Female,Engineer,Engineering,5110,27,3,10.928037880113266,12.605764467245454,8,1,No
6120,32,Male,HR,Sales,6098,12,3,1.77093958143687,45.436744032895604,9,4,No
6121,59,Male,Sales,IT,5755,7,2,11.763671183134377,29.832568350246177,1,3,Yes
6122,25,Male,Engineer,Sales,10548,10,2,15.550800459475557,34.42155010163698,8,1,Yes
6123,54,Male,HR,HR,14927,14,1,19.7362760809032,40.20103095766599,4,2,No
6124,28,Female,Sales,Engineering,7048,25,5,5.515188138594459,37.471952090213904,8,2,Yes
6125,29,Female,Sales,Support,4177,16,1,3.102495017183624,1.0,4,3,No
6126,58,Female,HR,Engineering,13449,20,4,11.677628323297931,4.161292767693293,3,1,No
6127,31,Female,Sales,Engineering,10749,28,3,0.3860496894773191,41.19346372317962,2,2,No
6128,36,Male,Technician,HR,12234,18,1,11.979524519240156,34.98120523650678,8,3,No
6129,59,Male,Engineer,IT,5556,23,2,18.29178969844081,25.438893681641247,9,2,No
6130,36,Female,Engineer,Engineering,14876,26,4,3.887021882489874,8.423029119275704,8,1,No
6131,26,Female,Sales,IT,9794,26,3,9.554392968458565,7.253109947077146,3,5,No
6132,50,Male,HR,IT,14127,7,0,11.452341071557326,5.05328658603713,2,4,No
6133,40,Male,Manager,HR,12815,25,3,3.637132636931268,37.24239687233794,1,1,Yes
6134,31,Male,Sales,Engineering,10596,5,1,6.602110474013136,35.57424457164149,6,2,Yes
6135,33,Female,Manager,HR,5084,10,0,18.227151149839965,49.773420991873294,1,5,Yes
6136,25,Female,Sales,HR,13646,20,4,5.914574766908462,49.45384824560114,8,1,No
6137,52,Male,Manager,Support,5471,28,4,12.707260379659155,31.288712710158613,8,1,No
6138,39,Female,Sales,HR,7778,21,4,2.739038374332965,42.318082170842715,4,3,No
6139,37,Male,HR,Support,5385,7,4,13.397335586852076,42.88057703374814,6,5,No
6140,57,Male,Manager,IT,11157,17,0,4.73549769333381,35.36880838670598,5,5,No
6141,46,Female,Technician,IT,12486,5,2,4.625255634648724,18.86658097910482,10,1,No
6142,44,Male,HR,Sales,3918,17,0,5.9246774421440955,24.395611492810573,7,1,No
6143,33,Male,Sales,Sales,7747,28,4,0.9364877010234296,12.675185438578268,10,5,No
6144,55,Female,Manager,IT,12795,18,2,19.357194228591254,42.81825409819179,9,4,No
6145,57,Female,Engineer,Engineering,14187,16,2,7.648789808930982,45.15797440857848,10,1,No
6146,58,Female,HR,Sales,8736,3,1,15.552310045855538,10.809645707981225,2,2,No
6147,24,Male,Manager,HR,8581,21,0,18.401785997044634,14.290185677832893,7,1,No
6148,30,Male,HR,Sales,14578,14,4,4.080408725555933,25.811180340664443,10,3,No
6149,39,Female,Manager,IT,4081,26,1,17.396971922222964,23.84016763777056,5,4,No
6150,56,Female,Engineer,Engineering,11567,16,1,14.16049095756631,8.517197781684235,4,1,No
6151,55,Female,Technician,IT,10866,17,3,11.559541119513987,35.18755598188926,9,5,No
6152,35,Male,Engineer,Engineering,10623,28,3,16.181556167101576,1.0,4,4,No
6153,25,Male,Sales,Sales,9550,19,2,2.213291590283679,19.826266509573706,8,1,No
6154,50,Female,HR,HR,12600,11,2,5.272006725268592,49.44984258010209,6,4,No
6155,36,Female,Technician,HR,5103,9,4,2.6210174735409786,35.74358094955452,6,3,No
6156,49,Male,HR,IT,8635,8,1,17.919411403881035,18.813356563047243,1,1,No
6157,37,Male,Manager,Engineering,8916,7,0,1.9759531951961207,43.13505236152898,1,1,No
6158,33,Male,Sales,Sales,11208,25,0,19.599008430430075,44.66690005702293,9,1,Yes
6159,26,Male,Sales,Engineering,3432,7,3,2.197824293963888,1.0,4,5,No
6160,55,Male,HR,Engineering,7050,10,2,13.236393573003465,12.110174597767873,9,4,No
6161,22,Male,Sales,Engineering,3236,22,4,13.209880972702205,22.643891409999355,7,1,No
6162,53,Female,HR,Sales,3306,29,3,18.624923552754137,47.51162544064468,4,5,No
6163,47,Male,Manager,Engineering,8881,11,3,6.462650193990688,44.579323824402024,3,2,Yes
6164,38,Female,Manager,HR,3023,21,4,6.640238198858455,1.0,7,3,No
6165,48,Male,HR,IT,8419,27,5,16.68264594932176,28.540239897953747,4,1,No
6166,45,Female,Engineer,Support,14501,26,1,19.57151105475593,48.46334760588568,1,3,No
6167,56,Male,Engineer,Engineering,12205,22,4,0.6027755746190677,14.21570930058314,6,2,No
6168,47,Female,Manager,HR,3680,5,4,12.706338415279419,40.25651175797616,4,1,No
6169,59,Female,Technician,HR,13040,2,3,4.87279300772358,23.558654018915,10,4,No
6170,44,Female,Engineer,IT,4515,14,3,14.559245761902087,17.11439713287713,6,4,No
6171,43,Female,HR,IT,3951,27,0,15.454380184099282,22.911553517621485,2,1,No
6172,25,Male,Manager,Support,8407,5,0,15.250511138816346,50.0,10,1,No
6173,30,Female,Sales,Support,3414,25,1,6.532406105084625,46.623351141757006,7,3,No
6174,25,Female,Sales,Support,7848,6,4,3.1560277281668103,42.739095455160424,8,3,No
6175,28,Female,Engineer,Sales,12615,6,1,12.140590841329216,46.83583632336149,9,3,No
6176,44,Male,Technician,Sales,7511,26,3,15.780761461434224,5.301363781299435,2,4,No
6177,23,Female,Engineer,HR,7971,1,2,18.243899982326898,40.21407710592318,4,1,No
6178,45,Male,Technician,IT,7985,5,1,9.052886475585591,14.781501745565075,10,2,No
6179,52,Male,Engineer,Engineering,10969,28,2,4.913507942548366,42.47398009154206,5,2,No
6180,52,Male,Sales,IT,10650,28,4,2.3764494624239907,22.716923026257454,4,2,No
6181,55,Male,Technician,Sales,8370,1,2,15.952022155388372,10.485340066744644,9,2,No
6182,45,Female,Sales,HR,13639,0,0,10.705947342675215,22.356871875963794,9,1,No
6183,47,Female,HR,Engineering,13380,14,3,13.4836818496043,26.629102007092385,6,3,No
6184,37,Female,HR,Support,9521,9,1,3.184808012957996,40.36642698692996,6,1,No
6185,34,Female,Manager,Support,14383,6,0,0.1315763441102047,45.63069907878319,1,3,Yes
6186,36,Female,Sales,Sales,8457,9,3,19.35163213764823,38.878026937832544,10,5,No
6187,48,Female,Sales,HR,3449,4,0,16.217763839541707,18.544641474545955,4,5,No
6188,25,Male,Manager,IT,14127,3,1,8.000528189783495,39.77218649418452,3,1,No
6189,37,Female,HR,Sales,10328,27,3,7.57712741736774,42.89172301536163,10,3,No
6190,51,Female,HR,IT,14368,14,2,18.581307199879152,2.748768326762989,2,2,No
6191,51,Female,Technician,Engineering,11283,8,4,4.15300567499004,20.634865634086346,3,4,No
6192,57,Female,Technician,IT,9628,15,2,16.056573709520848,46.86963561172272,10,3,No
6193,24,Female,HR,Engineering,10586,8,2,0.35859056143416446,39.00087301515265,10,5,No
6194,43,Male,Engineer,HR,13791,18,1,17.51425572788525,22.913073495403196,6,5,No
6195,43,Male,Sales,Sales,5951,14,1,10.538889116017765,13.608701745874635,7,2,No
6196,33,Female,Technician,IT,6125,24,3,10.00575024531342,3.549426658198485,7,4,No
6197,42,Male,Engineer,HR,9744,11,3,14.129154043528306,14.22597818250011,4,2,No
6198,25,Female,Technician,HR,14910,11,3,1.3530226256121947,12.010494106035278,10,3,No
6199,52,Male,Manager,IT,4537,2,4,3.9108791376537133,23.4488076527608,7,2,No
6200,52,Male,Sales,Support,6168,28,1,4.088410583934608,6.856926325065995,3,2,No
6201,44,Female,Technician,Support,8687,18,1,12.357323534602633,11.029935809772601,10,2,No
6202,41,Male,HR,Engineering,4895,10,4,2.890965804465051,46.6729036333747,6,1,No
6203,36,Female,Manager,HR,10803,25,3,7.589846022369802,15.051796331673186,4,5,No
6204,44,Male,Manager,Sales,11376,0,1,5.217856492913244,40.83093413156617,2,5,Yes
6205,49,Male,HR,Sales,4456,2,2,12.934507312578765,14.627248834349423,8,4,No
6206,37,Female,Manager,HR,4494,5,2,18.385568991240962,23.19121325955105,7,1,No
6207,58,Male,Sales,Support,8060,18,3,3.3195826663881567,10.804075110434894,8,4,No
6208,42,Female,Technician,HR,12340,13,0,3.7852228785539066,9.618191268512046,7,5,No
6209,36,Female,Manager,Engineering,14597,12,3,15.465859989552095,44.50165724916489,4,2,No
6210,38,Male,Sales,HR,12479,13,1,4.809891079477256,23.278594468553152,7,1,No
6211,58,Female,HR,IT,13430,15,3,18.41511186327287,18.483966551436254,1,3,No
6212,34,Female,Technician,Support,13065,18,1,10.502846409906454,11.302920302574787,5,4,No
6213,40,Male,HR,IT,4750,12,0,10.896392324142429,30.16611135712936,3,1,No
6214,51,Male,Technician,IT,12436,19,3,7.736562991536539,27.583015185948113,5,4,Yes
6215,39,Male,Manager,HR,13438,8,1,5.625283043110558,18.62401166458122,9,4,No
6216,35,Female,Manager,HR,9487,17,3,14.585928230195925,19.786159982714334,5,2,No
6217,57,Female,Technician,Sales,3173,3,2,15.917874971851491,10.22936907689469,6,3,No
6218,57,Female,Sales,IT,7312,10,2,6.579029096390771,28.913459294354197,8,3,No
6219,41,Female,Sales,HR,6277,26,3,12.45943675453388,37.32178910233201,2,2,No
6220,40,Female,Sales,Sales,5021,17,4,3.571827797586089,5.057862136077138,7,1,No
6221,28,Female,Engineer,IT,8698,20,1,15.819357655803202,31.04216648275151,3,2,No
6222,25,Female,Sales,Sales,4396,2,0,5.62501510215518,24.31612587069456,8,4,No
6223,55,Male,Manager,Support,3173,3,1,3.419094912452587,7.9913183164604895,7,2,No
6224,23,Female,Engineer,Engineering,9221,11,3,17.150054192823116,44.020360153216124,2,2,No
6225,26,Female,Sales,IT,14586,12,3,8.449685618993929,11.450131038535735,10,2,No
6226,31,Female,Manager,HR,13815,14,3,12.869998266988667,31.54179358320294,6,5,No
6227,53,Female,Engineer,Support,10551,9,2,16.184267191523233,21.563342760940444,1,5,No
6228,34,Male,Manager,Sales,14080,26,2,14.636828245063882,12.198805875314601,9,4,No
6229,26,Female,Technician,Engineering,5246,20,4,11.293201080441445,26.121002751295094,1,5,No
6230,31,Male,Manager,IT,9745,8,3,7.432269181968518,36.24775694510558,9,1,No
6231,31,Female,Engineer,Engineering,6078,15,3,18.370460730117365,39.74651744913306,7,2,No
6232,59,Male,Sales,Support,6051,15,4,2.6708401574183838,31.623381651574178,6,5,No
6233,48,Female,Engineer,Engineering,7729,12,0,17.6783944174562,22.78962552207853,6,3,No
6234,42,Female,Sales,IT,4699,4,1,14.1969766051358,38.435421197215554,4,2,No
6235,29,Female,Sales,Support,9668,9,3,11.428213525489078,31.276974120363036,1,2,No
6236,22,Male,HR,Sales,12154,24,1,6.494955229696114,47.15648457410952,4,3,No
6237,49,Female,Technician,IT,6091,23,1,2.920883114952517,28.75026246928804,9,1,No
6238,35,Female,HR,Engineering,6784,0,2,8.863211109068114,24.879938524061522,3,1,No
6239,42,Female,Engineer,IT,4844,28,0,15.675190411810913,25.818964315124166,6,1,No
6240,51,Male,HR,Support,9397,2,1,14.9061945016301,27.492263641462937,7,3,No
6241,42,Female,Sales,Engineering,6251,20,2,12.908844053525089,19.334865063652728,9,5,No
6242,30,Male,Engineer,Sales,10520,25,5,16.01115513986368,10.285780271167575,7,1,No
6243,38,Female,HR,HR,12942,2,4,19.452695413128083,26.615453428177027,9,2,No
6244,26,Male,Manager,Sales,3892,9,4,8.000097488455804,40.37011184861852,7,2,No
6245,52,Female,Technician,IT,11406,15,3,3.8506868532922467,23.961918535097418,2,3,Yes
6246,59,Female,Manager,HR,6429,29,4,9.276765396430704,20.48159054233762,2,5,No
6247,40,Male,Engineer,Support,9745,26,2,16.891532190252857,37.93139847530267,5,1,No
6248,57,Male,HR,Engineering,6644,12,0,14.014410137198436,29.234717418082198,3,1,Yes
6249,54,Female,Sales,Engineering,13807,12,0,6.719639301064122,37.83350369472502,9,3,No
6250,34,Male,HR,Support,8339,0,2,14.824630012127225,46.064517582103534,4,3,Yes
6251,35,Female,Engineer,IT,3605,15,2,13.002748236037691,31.50020814686253,10,5,No
6252,54,Male,Engineer,Sales,11743,3,3,19.37395340151553,13.838952452579726,9,4,No
6253,50,Male,Engineer,HR,7414,21,1,10.98519962667929,8.453349608873523,5,3,No
6254,57,Male,Engineer,Support,5513,18,4,17.91093642597008,11.978452212240853,8,2,No
6255,31,Female,HR,IT,10043,13,1,5.818726226483967,36.69754990170506,7,2,No
6256,52,Male,Manager,IT,4177,5,3,17.296483206543712,46.80464654596287,3,2,No
6257,27,Female,Sales,HR,8181,10,0,7.018503011148818,34.167320908777256,8,1,No
6258,22,Female,Sales,Support,4483,16,4,16.19351484783277,28.266745137072512,6,3,No
6259,28,Male,Technician,Sales,6311,7,0,18.519723689773816,50.0,8,2,No
6260,48,Female,Engineer,Sales,7285,2,2,12.463821690927432,37.31784819431943,5,2,No
6261,42,Male,Engineer,Support,10313,23,1,14.570981754233177,34.12684734317704,3,2,No
6262,49,Female,Engineer,Engineering,12737,2,0,19.172793963278686,3.6117321996824194,7,2,No
6263,37,Male,Manager,Sales,12688,16,3,7.50312925456223,12.739576432106329,9,2,No
6264,44,Male,Engineer,Engineering,11264,3,0,10.231674511784677,21.055905029301947,8,1,No
6265,41,Female,Technician,Support,8358,18,4,17.96583841530371,18.01290352613524,1,4,No
6266,59,Female,Technician,IT,9559,7,4,13.456317940181723,23.959905491231495,1,2,No
6267,46,Male,Manager,Support,13418,16,1,17.471822094066617,43.93274502356432,8,4,No
6268,49,Female,Engineer,IT,4090,24,2,12.365090118587258,39.84022762551521,2,4,No
6269,26,Male,HR,Support,12808,26,4,14.794641644429866,30.69773905174799,8,4,No
6270,42,Female,HR,Engineering,7802,27,3,0.0,17.580440236840968,10,5,No
6271,39,Female,Sales,Engineering,12179,24,1,6.7934625962452415,14.461288640583417,10,4,No
6272,27,Male,Manager,Support,13307,18,5,11.969299900321493,9.232126302631016,3,2,No
6273,50,Male,HR,IT,4591,4,3,8.080159007360418,28.191016802602547,6,4,No
6274,40,Male,Sales,Support,8901,6,1,4.455912536545722,26.4391254621996,7,1,Yes
6275,54,Male,Technician,IT,11079,30,2,20.0,19.40642708574107,1,5,No
6276,22,Male,Sales,Engineering,11779,11,1,11.05096983722306,10.099029320890988,3,4,No
6277,24,Female,Engineer,HR,12034,20,4,3.8498417007277297,17.60189845207646,4,1,No
6278,42,Female,Engineer,Sales,6649,14,2,9.44453377741141,1.0,4,4,No
6279,56,Male,Technician,Engineering,14808,11,2,10.373425541098463,2.453878233300248,7,1,No
6280,24,Female,Manager,Support,4565,21,3,19.774632681152642,43.921701046679374,10,4,No
6281,46,Female,Engineer,Support,6609,6,3,14.364390779664244,32.799671719054075,1,1,No
6282,59,Female,Engineer,IT,5929,23,3,10.38804261155258,25.429676404909262,10,5,Yes
6283,41,Female,Sales,Sales,3721,2,4,8.6398152201443,22.38644398660721,1,2,No
6284,55,Female,Sales,Engineering,4804,9,2,18.309899107958884,36.6066754892172,7,5,No
6285,42,Male,Sales,Sales,14386,14,1,12.918821525537371,44.900942684839244,2,3,Yes
6286,44,Male,HR,Sales,3654,0,1,7.12173577083778,46.07731848653946,1,1,No
6287,27,Male,Technician,Engineering,11336,20,1,9.292607236242823,11.876532364777557,8,5,No
6288,34,Male,Manager,IT,10684,10,0,5.562495667222138,41.58897476856082,7,2,No
6289,44,Male,Sales,IT,12888,13,5,20.0,46.35233432151209,3,3,No
6290,30,Female,Manager,IT,9453,13,3,14.038901700374154,6.843473036345505,8,4,No
6291,38,Male,Sales,HR,7239,17,1,7.845965245198981,19.029366248111486,1,3,No
6292,23,Female,Engineer,Sales,13903,11,0,3.6642640493154244,20.76960395631059,6,3,No
6293,40,Male,Manager,HR,3892,17,0,5.151694390533104,36.48154593264172,1,4,No
6294,40,Female,HR,IT,13756,7,2,9.554844380428648,1.0,10,2,No
6295,28,Female,Sales,Engineering,7290,2,4,9.351340999539088,31.589907620645366,6,4,No
6296,41,Male,Technician,Sales,14746,10,4,8.35577277534896,47.70899014175569,4,2,No
6297,30,Male,Engineer,Engineering,4660,30,4,13.885100172852127,10.553780667010567,8,2,No
6298,38,Female,Sales,Support,14738,26,5,20.0,7.395306089042524,5,3,No
6299,48,Male,Manager,Sales,7913,14,3,7.096463459462652,49.35039579873576,6,4,No
6300,23,Male,Sales,Engineering,10336,3,4,5.8922126830308,41.726475452090774,6,1,No
6301,57,Male,Engineer,IT,13968,26,2,15.402215642037525,39.79143730949539,1,1,No
6302,40,Female,Technician,HR,10350,17,0,6.641722483366039,25.211078852370466,3,2,No
6303,38,Female,Technician,Engineering,6920,21,4,4.351371856824753,45.87709181991082,9,3,No
